City,Date,PM2.5,PM2.5_category,PM10,PM10_category,NO,NO2,NO2_category,NOx,NH3,CO,CO_category,SO2,SO2_category,O3,O3_category,Benzene,Toluene,Xylene,AQI
Ahmedabad,2015-01-01,67.45057794890306,3,118.12710293078136,3,0.92,18.22,1,17.15,23.48347601937197,0.92,1,27.64,1,133.36,3,0.0,0.02,0.0,166.4635814889336
Ahmedabad,2015-01-02,67.45057794890306,3,118.12710293078136,3,0.97,15.69,1,16.46,23.48347601937197,0.97,1,24.55,1,34.06,1,3.68,5.5,3.77,166.4635814889336
Ahmedabad,2015-01-03,67.45057794890306,3,118.12710293078136,3,17.4,19.3,1,29.7,23.48347601937197,17.4,5,29.07,1,30.7,1,6.8,16.4,2.25,166.4635814889336
Ahmedabad,2015-01-04,67.45057794890306,3,118.12710293078136,3,1.7,18.48,1,17.97,23.48347601937197,1.7,2,18.59,1,36.08,1,4.43,10.14,1.0,166.4635814889336
Ahmedabad,2015-01-05,67.45057794890306,3,118.12710293078136,3,22.1,21.42,1,37.76,23.48347601937197,22.1,5,39.33,1,39.31,1,7.01,18.89,2.78,166.4635814889336
Ahmedabad,2015-01-06,67.45057794890306,3,118.12710293078136,3,45.41,38.48,1,81.5,23.48347601937197,45.41,6,45.76,2,46.51,1,5.42,10.83,1.93,166.4635814889336
Ahmedabad,2015-01-07,67.45057794890306,3,118.12710293078136,3,112.16,40.62,2,130.77,23.48347601937197,112.16,6,32.28,1,33.47,1,0.0,0.0,0.0,166.4635814889336
Ahmedabad,2015-01-08,67.45057794890306,3,118.12710293078136,3,80.87,36.74,1,96.75,23.48347601937197,80.87,6,38.54,1,31.89,1,0.0,0.0,0.0,166.4635814889336
Ahmedabad,2015-01-09,67.45057794890306,3,118.12710293078136,3,29.16,31.0,1,48.0,23.48347601937197,29.16,5,58.68,2,25.75,1,0.0,0.0,0.0,166.4635814889336
Ahmedabad,2015-01-10,67.45057794890306,3,118.12710293078136,3,17.574729662029362,7.04,1,0.0,23.48347601937197,2.2485982090856145,3,8.29,1,4.55,1,0.0,0.0,0.0,166.4635814889336
Ahmedabad,2015-01-11,67.45057794890306,3,118.12710293078136,3,132.07,55.8,2,24.53,23.48347601937197,132.07,6,25.03,1,6.79,1,0.0,0.0,0.0,166.4635814889336
Ahmedabad,2015-01-12,67.45057794890306,3,118.12710293078136,3,52.04,40.67,2,90.24,23.48347601937197,52.04,6,51.84,2,45.89,1,2.41,0.03,7.88,166.4635814889336
Ahmedabad,2015-01-13,67.45057794890306,3,118.12710293078136,3,48.82,44.2,2,87.09,23.48347601937197,48.82,6,68.21,2,35.16,1,9.45,13.35,12.5,166.4635814889336
Ahmedabad,2015-01-14,67.45057794890306,3,118.12710293078136,3,19.2,27.86,1,33.05,23.48347601937197,19.2,5,52.65,2,20.96,1,2.16,2.26,5.19,166.4635814889336
Ahmedabad,2015-01-15,67.45057794890306,3,118.12710293078136,3,0.6,16.96,1,16.6,23.48347601937197,0.6,1,28.89,1,47.63,1,0.14,0.04,1.35,166.4635814889336
Ahmedabad,2015-01-16,67.45057794890306,3,118.12710293078136,3,1.63,21.72,1,22.86,23.48347601937197,1.63,2,38.27,1,46.03,1,0.35,0.05,2.01,166.4635814889336
Ahmedabad,2015-01-17,67.45057794890306,3,118.12710293078136,3,11.44,24.73,1,34.75,23.48347601937197,11.44,4,49.5,2,52.24,2,0.68,0.0,3.27,166.4635814889336
Ahmedabad,2015-01-18,67.45057794890306,3,118.12710293078136,3,6.1,25.77,1,29.57,23.48347601937197,6.1,3,48.43,2,53.49,2,0.74,0.21,2.75,166.4635814889336
Ahmedabad,2015-01-19,67.45057794890306,3,118.12710293078136,3,2.51,26.88,1,27.45,23.48347601937197,2.51,3,50.03,2,49.48,1,0.26,0.02,2.8,166.4635814889336
Ahmedabad,2015-01-20,67.45057794890306,3,118.12710293078136,3,7.92,26.8,1,32.4,23.48347601937197,7.92,3,58.87,2,56.37,2,0.24,0.01,3.97,166.4635814889336
Ahmedabad,2015-01-21,67.45057794890306,3,118.12710293078136,3,9.52,33.56,1,39.28,23.48347601937197,9.52,3,106.93,3,48.75,1,0.33,0.0,5.65,166.4635814889336
Ahmedabad,2015-01-22,67.45057794890306,3,118.12710293078136,3,9.05,17.51,1,22.33,23.48347601937197,9.05,3,23.71,1,42.22,1,0.0,0.0,4.51,166.4635814889336
Ahmedabad,2015-01-23,67.45057794890306,3,118.12710293078136,3,22.53,27.96,1,47.79,23.48347601937197,22.53,5,39.19,1,32.92,1,0.39,0.0,5.95,166.4635814889336
Ahmedabad,2015-01-24,67.45057794890306,3,118.12710293078136,3,2.03,20.39,1,21.4,23.48347601937197,2.03,3,40.07,2,32.49,1,0.47,0.7,1.54,166.4635814889336
Ahmedabad,2015-01-25,67.45057794890306,3,118.12710293078136,3,1.42,20.43,1,20.19,23.48347601937197,1.42,2,58.41,2,39.26,1,0.01,0.0,0.94,166.4635814889336
Ahmedabad,2015-01-26,67.45057794890306,3,118.12710293078136,3,2.27,21.16,1,21.81,23.48347601937197,2.27,3,43.73,2,39.83,1,0.06,0.0,1.55,166.4635814889336
Ahmedabad,2015-01-27,67.45057794890306,3,118.12710293078136,3,2.19,21.7,1,23.26,23.48347601937197,2.19,3,43.28,2,41.1,1,0.02,0.0,1.65,166.4635814889336
Ahmedabad,2015-01-28,73.24,3,118.12710293078136,3,5.72,21.11,1,25.84,23.48347601937197,5.72,3,36.52,1,62.42,2,0.03,0.01,1.41,166.4635814889336
Ahmedabad,2015-01-29,83.13,3,118.12710293078136,3,6.93,28.71,1,33.72,23.48347601937197,6.93,3,49.52,2,59.76,2,0.02,0.0,3.14,209.0
Ahmedabad,2015-01-30,79.84,3,118.12710293078136,3,13.85,28.68,1,41.08,23.48347601937197,13.85,4,48.49,2,97.07,2,0.04,0.0,4.81,328.0
Ahmedabad,2015-01-31,94.52,4,118.12710293078136,3,24.39,32.66,1,52.61,23.48347601937197,24.39,5,67.39,2,111.33,3,0.24,0.01,7.67,514.0
Ahmedabad,2015-02-01,135.99,5,118.12710293078136,3,43.48,42.08,2,84.57,23.48347601937197,43.48,6,75.23,2,102.7,3,0.4,0.04,25.87,782.0
Ahmedabad,2015-02-02,178.33,5,118.12710293078136,3,54.56,35.31,1,72.8,23.48347601937197,54.56,6,55.04,2,107.38,3,0.46,0.06,35.61,914.0
Ahmedabad,2015-02-03,139.7,5,118.12710293078136,3,30.61,28.4,1,56.73,23.48347601937197,30.61,5,33.79,1,73.6,2,0.17,0.03,11.87,660.0
Ahmedabad,2015-02-04,80.65,3,118.12710293078136,3,2.37,22.83,1,24.0,23.48347601937197,2.37,3,25.73,1,47.3,1,0.0,0.0,0.0,294.0
Ahmedabad,2015-02-05,58.36,2,118.12710293078136,3,2.6,21.39,1,23.31,23.48347601937197,2.6,3,32.66,1,53.54,2,0.0,0.0,0.0,149.0
Ahmedabad,2015-02-06,79.29,3,118.12710293078136,3,1.16,26.94,1,26.83,23.48347601937197,1.16,2,67.41,2,59.3,2,0.0,0.0,0.0,190.0
Ahmedabad,2015-02-07,88.7,3,118.12710293078136,3,7.29,31.32,1,37.73,23.48347601937197,7.29,3,80.09,3,44.76,1,0.0,0.0,0.0,247.0
Ahmedabad,2015-02-08,74.28,3,118.12710293078136,3,8.92,27.3,1,33.42,23.48347601937197,8.92,3,54.28,2,47.42,1,0.0,0.0,0.27,379.0
Ahmedabad,2015-02-09,113.93,4,118.12710293078136,3,4.32,24.27,1,26.86,23.48347601937197,4.32,3,48.73,2,39.94,1,0.02,0.0,3.55,341.0
Ahmedabad,2015-02-10,105.39,4,118.12710293078136,3,1.41,18.21,1,18.75,23.48347601937197,1.41,2,35.91,1,56.15,2,0.0,0.0,3.31,256.0
Ahmedabad,2015-02-11,66.52,3,118.12710293078136,3,6.34,23.8,1,28.24,23.48347601937197,6.34,3,66.58,2,53.14,2,9.7,9.63,16.49,388.0
Ahmedabad,2015-02-12,65.04,3,118.12710293078136,3,14.19,30.1,1,44.21,23.48347601937197,14.19,4,65.91,2,31.88,1,7.72,17.46,2.51,288.0
Ahmedabad,2015-02-13,103.36,4,118.12710293078136,3,18.18,39.56,1,57.33,23.48347601937197,18.18,5,80.43,3,40.11,1,11.29,24.35,3.35,510.0
Ahmedabad,2015-02-14,177.33,5,118.12710293078136,3,37.49,47.58,2,77.85,23.48347601937197,37.49,6,99.72,3,36.47,1,17.0,52.66,6.98,761.0
Ahmedabad,2015-02-15,113.25,4,118.12710293078136,3,15.55,30.5,1,44.87,23.48347601937197,15.55,4,69.71,2,33.78,1,10.47,28.53,3.22,475.0
Ahmedabad,2015-02-16,99.7,4,118.12710293078136,3,19.85,28.1,1,47.31,23.48347601937197,19.85,5,73.23,2,30.57,1,10.28,31.25,4.0,536.0
Ahmedabad,2015-02-17,80.61,3,118.12710293078136,3,15.96,21.04,1,35.67,23.48347601937197,15.96,4,54.7,2,36.2,1,8.14,18.75,2.52,479.0
Ahmedabad,2015-02-18,100.79,4,118.12710293078136,3,16.24,25.93,1,41.91,23.48347601937197,16.24,4,43.11,2,37.43,1,10.0,32.41,4.04,592.0
Ahmedabad,2015-02-19,107.99,4,118.12710293078136,3,11.25,30.09,1,40.47,23.48347601937197,11.25,4,84.86,3,31.94,1,9.2,24.03,3.25,427.0
Ahmedabad,2015-02-20,140.29,5,118.12710293078136,3,33.84,36.14,1,68.85,23.48347601937197,33.84,5,101.53,3,40.98,1,20.12,43.51,7.48,588.0
Ahmedabad,2015-02-21,239.96,5,118.12710293078136,3,61.95,46.25,2,106.92,23.48347601937197,61.95,6,84.87,3,33.55,1,22.14,53.98,15.44,1141.0
Ahmedabad,2015-02-22,142.96,5,118.12710293078136,3,45.45,48.21,2,92.32,23.48347601937197,45.45,6,62.96,2,34.77,1,7.35,22.4,8.47,669.0
Ahmedabad,2015-02-23,238.41,5,118.12710293078136,3,77.7,55.07,2,131.32,23.48347601937197,77.7,6,89.07,3,37.3,1,50.61,163.64,28.46,1247.0
Ahmedabad,2015-02-24,118.72,4,118.12710293078136,3,12.56,32.01,1,42.56,23.48347601937197,12.56,4,61.54,2,38.8,1,16.89,46.52,6.05,411.0
Ahmedabad,2015-02-25,52.99,2,118.12710293078136,3,2.23,10.45,1,10.39,23.48347601937197,2.23,3,32.76,1,67.25,2,3.85,11.39,0.81,292.0
Ahmedabad,2015-02-26,67.45057794890306,3,118.12710293078136,3,17.574729662029362,28.560659061126955,1,32.30912333307031,23.48347601937197,2.2485982090856145,3,14.53197725590996,1,34.49143047551845,1,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336
Ahmedabad,2015-02-27,67.45057794890306,3,118.12710293078136,3,17.574729662029362,28.560659061126955,1,32.30912333307031,23.48347601937197,2.2485982090856145,3,14.53197725590996,1,34.49143047551845,1,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336
Ahmedabad,2015-02-28,67.45057794890306,3,118.12710293078136,3,17.574729662029362,28.560659061126955,1,32.30912333307031,23.48347601937197,2.2485982090856145,3,14.53197725590996,1,34.49143047551845,1,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336
Ahmedabad,2015-03-01,61.12,3,118.12710293078136,3,3.58,16.81,1,20.92,23.48347601937197,3.58,3,28.44,1,30.48,1,2.69,1.58,1.32,166.4635814889336
Ahmedabad,2015-03-02,60.78,3,118.12710293078136,3,9.07,18.21,1,27.34,23.48347601937197,9.07,3,29.48,1,34.75,1,2.05,0.55,0.22,189.0
Ahmedabad,2015-03-03,91.83,4,118.12710293078136,3,12.99,28.71,1,40.76,23.48347601937197,12.99,4,39.71,1,38.46,1,2.69,1.74,2.25,408.0
Ahmedabad,2015-03-04,93.88,4,118.12710293078136,3,18.21,29.38,1,47.01,23.48347601937197,18.21,5,62.75,2,46.79,1,5.21,2.55,1.55,383.0
Ahmedabad,2015-03-05,173.01,5,118.12710293078136,3,48.44,42.27,2,90.73,23.48347601937197,48.44,6,78.76,2,59.39,2,9.72,9.96,4.13,780.0
Ahmedabad,2015-03-06,67.45057794890306,3,118.12710293078136,3,17.574729662029362,28.560659061126955,1,32.30912333307031,23.48347601937197,2.2485982090856145,3,14.53197725590996,1,34.49143047551845,1,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336
Ahmedabad,2015-03-07,105.45,4,118.12710293078136,3,2.5,16.1,1,18.66,23.48347601937197,2.5,3,29.29,1,69.9,2,17.77,5.75,0.39,166.4635814889336
Ahmedabad,2015-03-08,71.56,3,118.12710293078136,3,3.51,16.83,1,20.32,23.48347601937197,3.51,3,30.28,1,57.16,2,3.95,8.01,0.63,190.0
Ahmedabad,2015-03-09,119.8,4,118.12710293078136,3,4.13,24.07,1,27.9,23.48347601937197,4.13,3,50.35,2,50.49,2,4.85,12.15,1.35,233.0
Ahmedabad,2015-03-10,106.71,4,118.12710293078136,3,5.39,25.59,1,30.51,23.48347601937197,5.39,3,38.85,1,60.17,2,5.58,14.17,1.74,297.0
Ahmedabad,2015-03-11,118.49,4,118.12710293078136,3,4.11,28.94,1,31.83,23.48347601937197,4.11,3,54.2,2,53.61,2,7.9,21.32,2.78,330.0
Ahmedabad,2015-03-12,106.01,4,118.12710293078136,3,4.28,27.31,1,30.54,23.48347601937197,4.28,3,70.29,2,40.91,1,9.45,15.54,1.71,252.0
Ahmedabad,2015-03-13,97.34,4,118.12710293078136,3,3.67,21.58,1,24.62,23.48347601937197,3.67,3,64.39,2,45.69,1,5.61,15.02,2.25,244.0
Ahmedabad,2015-03-14,83.92,3,118.12710293078136,3,6.42,25.03,1,30.8,23.48347601937197,6.42,3,67.53,2,34.94,1,8.24,21.47,3.09,234.0
Ahmedabad,2015-03-15,49.51,2,118.12710293078136,3,3.1,14.16,1,16.15,23.48347601937197,3.1,3,48.33,2,37.95,1,4.34,11.34,1.09,219.0
Ahmedabad,2015-03-16,30.76,2,118.12710293078136,3,2.72,14.14,1,16.98,23.48347601937197,2.72,3,43.62,2,54.78,2,3.58,9.38,0.84,118.0
Ahmedabad,2015-03-17,50.29,2,118.12710293078136,3,5.34,29.84,1,33.28,23.48347601937197,5.34,3,59.23,2,45.44,1,5.45,15.12,1.65,231.0
Ahmedabad,2015-03-18,57.69,2,118.12710293078136,3,25.36,29.48,1,54.79,23.48347601937197,25.36,5,58.33,2,52.87,2,9.55,32.11,4.53,286.0
Ahmedabad,2015-03-19,105.06,4,118.12710293078136,3,46.24,37.05,1,82.23,23.48347601937197,46.24,6,53.62,2,45.65,1,20.89,75.36,12.7,883.0
Ahmedabad,2015-03-20,94.1,4,118.12710293078136,3,22.14,36.53,1,57.49,23.48347601937197,22.14,5,61.31,2,46.77,1,17.5,52.01,7.9,720.0
Ahmedabad,2015-03-21,111.89,4,118.12710293078136,3,22.25,43.29,2,64.53,23.48347601937197,22.25,5,66.44,2,50.57,2,18.03,56.86,8.86,570.0
Ahmedabad,2015-03-22,108.59,4,118.12710293078136,3,25.38,39.34,1,63.01,23.48347601937197,25.38,5,75.8,2,46.68,1,15.78,48.41,7.07,589.0
Ahmedabad,2015-03-23,130.76,5,118.12710293078136,3,45.61,41.03,2,85.76,23.48347601937197,45.61,6,65.77,2,41.58,1,24.12,85.31,12.56,818.0
Ahmedabad,2015-03-24,143.55,5,118.12710293078136,3,27.3,31.15,1,57.16,23.48347601937197,27.3,5,50.98,2,35.38,1,18.61,72.78,10.15,737.0
Ahmedabad,2015-03-25,165.07,5,118.12710293078136,3,23.83,34.48,1,57.71,23.48347601937197,23.83,5,64.32,2,43.79,1,29.14,64.01,8.51,585.0
Ahmedabad,2015-03-26,166.85,5,118.12710293078136,3,17.93,43.3,2,60.07,23.48347601937197,17.93,5,79.71,2,53.44,2,24.09,67.38,9.76,616.0
Ahmedabad,2015-03-27,147.38,5,118.12710293078136,3,6.4,35.82,1,40.22,23.48347601937197,6.4,3,46.89,2,17.94,1,14.23,41.88,5.7,437.0
Ahmedabad,2015-03-28,158.25,5,118.12710293078136,3,5.86,27.89,1,32.65,23.48347601937197,5.86,3,142.36,3,38.54,1,13.67,21.24,2.83,321.0
Ahmedabad,2015-03-29,237.76,5,118.12710293078136,3,4.99,21.8,1,25.37,23.48347601937197,4.99,3,96.28,3,39.77,1,8.68,14.95,1.28,372.0
Ahmedabad,2015-03-30,133.37,5,118.12710293078136,3,3.88,17.99,1,21.02,23.48347601937197,3.88,3,57.34,2,39.66,1,5.76,11.74,1.04,339.0
Ahmedabad,2015-03-31,133.3,5,118.12710293078136,3,6.52,20.0,1,26.18,23.48347601937197,6.52,3,51.58,2,59.03,2,9.94,21.13,2.31,339.0
Ahmedabad,2015-04-01,96.04,4,118.12710293078136,3,3.8,20.07,1,23.46,23.48347601937197,3.8,3,62.42,2,46.61,1,7.54,13.44,1.65,324.0
Ahmedabad,2015-04-02,77.69,3,118.12710293078136,3,5.24,18.87,1,23.06,23.48347601937197,5.24,3,100.48,3,27.14,1,9.49,11.77,1.6,222.0
Ahmedabad,2015-04-03,53.07,2,118.12710293078136,3,4.17,13.82,1,17.45,23.48347601937197,4.17,3,40.36,2,21.76,1,4.47,6.94,0.42,169.0
Ahmedabad,2015-04-04,63.11,3,118.12710293078136,3,5.63,15.5,1,18.49,23.48347601937197,5.63,3,38.21,1,4.72,1,5.2,8.17,0.73,220.0
Ahmedabad,2015-04-05,156.76,5,118.12710293078136,3,3.92,16.7,1,20.97,23.48347601937197,3.92,3,26.32,1,37.11,1,3.88,10.78,0.97,166.4635814889336
Ahmedabad,2015-04-06,120.96,5,118.12710293078136,3,4.23,20.86,1,25.02,23.48347601937197,4.23,3,35.54,1,35.66,1,6.05,15.85,1.68,303.0
Ahmedabad,2015-04-07,138.63,5,118.12710293078136,3,5.65,25.47,1,30.67,23.48347601937197,5.65,3,87.43,3,29.77,1,11.25,24.67,3.12,314.0
Ahmedabad,2015-04-08,144.36,5,118.12710293078136,3,15.82,30.69,1,46.1,23.48347601937197,15.82,4,66.39,2,27.34,1,17.22,49.56,7.71,378.0
Ahmedabad,2015-04-09,85.03,3,118.12710293078136,3,3.3,26.7,1,27.41,23.48347601937197,3.3,3,59.16,2,35.89,1,7.58,29.19,4.08,415.0
Ahmedabad,2015-04-10,134.6,5,118.12710293078136,3,5.9,26.27,1,28.7,23.48347601937197,5.9,3,34.53,1,7.0,1,0.0,0.0,0.0,166.4635814889336
Ahmedabad,2015-04-11,61.06,3,118.12710293078136,3,3.52,14.03,1,17.59,23.48347601937197,3.52,3,8.08,1,19.54,1,0.0,0.0,0.01,126.0
Ahmedabad,2015-04-12,39.42,2,118.12710293078136,3,5.28,19.56,1,24.66,23.48347601937197,5.28,3,17.66,1,31.3,1,0.0,0.0,0.0,175.0
Ahmedabad,2015-04-13,111.86,4,118.12710293078136,3,3.89,22.51,1,25.17,23.48347601937197,3.89,3,15.84,1,31.23,1,0.0,0.0,0.0,226.0
Ahmedabad,2015-04-14,58.37,2,118.12710293078136,3,5.74,21.71,1,27.69,23.48347601937197,5.74,3,25.9,1,43.92,1,2.15,10.46,5.4,244.0
Ahmedabad,2015-04-15,95.37,4,118.12710293078136,3,18.01,26.23,1,44.34,23.48347601937197,18.01,5,13.59,1,41.64,1,1.21,3.28,20.78,315.0
Ahmedabad,2015-04-16,141.3,5,118.12710293078136,3,30.8,36.88,1,66.53,23.48347601937197,30.8,5,41.06,2,37.66,1,0.66,0.01,28.13,678.0
Ahmedabad,2015-04-17,106.68,4,118.12710293078136,3,19.91,46.38,2,54.77,23.48347601937197,19.91,5,31.56,1,48.49,1,1.67,0.0,15.95,774.0
Ahmedabad,2015-04-18,109.48,4,118.12710293078136,3,4.3,20.27,1,22.86,23.48347601937197,4.3,3,46.6,2,31.34,1,0.05,0.0,6.19,285.0
Ahmedabad,2015-04-19,126.04,5,118.12710293078136,3,6.99,20.18,1,26.78,23.48347601937197,6.99,3,79.56,2,28.71,1,0.2,0.0,6.4,321.0
Ahmedabad,2015-04-20,71.22,3,118.12710293078136,3,16.73,21.32,1,37.58,23.48347601937197,16.73,4,50.09,2,28.39,1,1.38,23.54,6.09,358.0
Ahmedabad,2015-04-21,97.87,4,118.12710293078136,3,6.3,17.96,1,23.45,23.48347601937197,6.3,3,13.85,1,34.16,1,0.21,4.91,2.95,357.0
Ahmedabad,2015-04-22,63.38,3,118.12710293078136,3,3.44,13.28,1,15.44,23.48347601937197,3.44,3,24.79,1,43.62,1,0.0,0.0,1.23,189.0
Ahmedabad,2015-04-23,75.29,3,118.12710293078136,3,3.35,14.29,1,17.97,23.48347601937197,3.35,3,76.05,2,60.71,2,0.0,0.01,2.27,166.4635814889336
Ahmedabad,2015-04-24,80.9,3,118.12710293078136,3,5.7,18.62,1,24.23,23.48347601937197,5.7,3,65.44,2,22.8,1,0.05,0.09,3.46,214.0
Ahmedabad,2015-04-25,103.29,4,118.12710293078136,3,4.55,19.82,1,23.69,23.48347601937197,4.55,3,85.42,3,22.18,1,0.06,1.17,2.58,253.0
Ahmedabad,2015-04-26,107.5,4,118.12710293078136,3,5.29,15.56,1,19.73,23.48347601937197,5.29,3,74.37,2,10.12,1,0.09,0.16,2.91,239.0
Ahmedabad,2015-04-27,161.14,5,118.12710293078136,3,3.11,14.77,1,16.12,23.48347601937197,3.11,3,118.35,3,59.73,2,0.0,2.55,0.0,166.4635814889336
Ahmedabad,2015-04-28,102.58,4,118.12710293078136,3,3.88,12.74,1,16.82,23.48347601937197,3.88,3,41.94,2,26.89,1,0.02,6.4,0.76,166.4635814889336
Ahmedabad,2015-04-29,138.42,5,118.12710293078136,3,5.05,16.7,1,21.56,23.48347601937197,5.05,3,77.74,2,27.18,1,0.01,0.88,2.01,300.0
Ahmedabad,2015-04-30,129.04,5,118.12710293078136,3,5.69,14.86,1,19.66,23.48347601937197,5.69,3,78.27,2,18.67,1,0.0,0.0,1.54,317.0
Ahmedabad,2015-05-01,96.65,4,118.12710293078136,3,4.67,15.9,1,20.53,23.48347601937197,4.67,3,39.41,1,11.83,1,0.01,0.0,3.11,240.0
Ahmedabad,2015-05-02,126.77,5,118.12710293078136,3,15.69,23.93,1,39.73,23.48347601937197,15.69,4,93.18,3,36.71,1,0.22,0.04,10.0,344.0
Ahmedabad,2015-05-03,106.15,4,118.12710293078136,3,13.12,23.02,1,35.05,23.48347601937197,13.12,4,65.95,2,81.6,2,0.3,0.02,9.69,503.0
Ahmedabad,2015-05-04,86.31,3,118.12710293078136,3,2.69,10.5,1,10.9,23.48347601937197,2.69,3,50.13,2,90.54,2,0.47,0.15,12.8,308.0
Ahmedabad,2015-05-05,83.99,3,118.12710293078136,3,2.73,0.08,1,2.75,23.48347601937197,2.73,3,34.06,1,69.57,2,0.28,0.05,8.97,227.0
Ahmedabad,2015-05-06,65.11,3,118.12710293078136,3,3.14,4.58,1,6.75,23.48347601937197,3.14,3,22.27,1,32.26,1,0.17,0.04,5.84,120.0
Ahmedabad,2015-05-07,51.03,2,118.12710293078136,3,6.24,20.47,1,26.2,23.48347601937197,6.24,3,15.5,1,31.44,1,0.0,0.0,1.29,158.0
Ahmedabad,2015-05-08,38.73,2,118.12710293078136,3,8.0,19.28,1,26.61,23.48347601937197,8.0,3,20.13,1,25.7,1,0.0,0.0,2.08,177.0
Ahmedabad,2015-05-09,61.12,3,118.12710293078136,3,9.94,17.82,1,27.18,23.48347601937197,9.94,3,39.69,1,25.9,1,0.0,0.0,3.49,201.0
Ahmedabad,2015-05-10,58.44,2,118.12710293078136,3,10.68,17.24,1,27.38,23.48347601937197,10.68,4,54.69,2,18.89,1,0.0,0.0,1.39,211.0
Ahmedabad,2015-05-11,61.49,3,118.12710293078136,3,11.44,16.69,1,27.61,23.48347601937197,11.44,4,42.66,2,18.2,1,0.01,0.0,2.59,221.0
Ahmedabad,2015-05-12,65.39,3,118.12710293078136,3,12.3,16.08,1,27.86,23.48347601937197,12.3,4,27.96,1,22.35,1,0.0,0.0,2.29,233.0
Ahmedabad,2015-05-13,100.92,4,118.12710293078136,3,20.42,18.9,1,37.83,23.48347601937197,20.42,5,31.9,1,22.84,1,4.9,19.26,8.21,481.0
Ahmedabad,2015-05-14,97.48,4,118.12710293078136,3,5.31,30.02,1,33.62,23.48347601937197,5.31,3,36.05,1,16.26,1,10.6,34.91,3.85,352.0
Ahmedabad,2015-05-15,129.27,5,118.12710293078136,3,14.28,28.33,1,41.92,23.48347601937197,14.28,4,70.13,2,25.4,1,16.9,44.19,4.97,327.0
Ahmedabad,2015-05-16,129.58,5,118.12710293078136,3,21.23,28.79,1,45.4,23.48347601937197,21.23,5,17.66,1,34.42,1,20.53,85.73,11.56,577.0
Ahmedabad,2015-05-17,100.57,4,118.12710293078136,3,7.56,18.79,1,24.33,23.48347601937197,7.56,3,38.76,1,38.83,1,4.92,17.94,1.54,411.0
Ahmedabad,2015-05-18,130.34,5,118.12710293078136,3,7.14,17.43,1,23.72,23.48347601937197,7.14,3,52.07,2,29.05,1,5.05,14.0,1.3,212.0
Ahmedabad,2015-05-19,53.24,2,118.12710293078136,3,8.05,15.86,1,23.34,23.48347601937197,8.05,3,36.23,1,21.58,1,5.23,15.0,1.02,280.0
Ahmedabad,2015-05-20,42.0,2,118.12710293078136,3,10.44,18.16,1,21.8,23.48347601937197,10.44,4,17.0,1,25.5,1,0.0,0.0,0.0,162.0
Ahmedabad,2015-05-21,50.1,2,118.12710293078136,3,9.46,14.9,1,22.5,23.48347601937197,9.46,3,30.67,1,12.91,1,0.41,1.89,1.44,166.4635814889336
Ahmedabad,2015-05-22,83.69,3,118.12710293078136,3,10.89,17.18,1,27.15,23.48347601937197,10.89,4,41.12,2,35.61,1,12.62,20.2,17.84,569.0
Ahmedabad,2015-05-23,38.88,2,118.12710293078136,3,2.18,16.28,1,17.74,23.48347601937197,2.18,3,26.4,1,12.47,1,3.0,6.96,6.37,128.0
Ahmedabad,2015-05-24,46.89,2,118.12710293078136,3,2.96,16.17,1,18.49,23.48347601937197,2.96,3,41.96,2,10.74,1,3.41,8.87,3.53,129.0
Ahmedabad,2015-05-25,70.96,3,118.12710293078136,3,4.12,15.47,1,19.28,23.48347601937197,4.12,3,23.67,1,16.01,1,3.72,8.13,4.06,152.0
Ahmedabad,2015-05-26,53.66,2,118.12710293078136,3,4.23,14.43,1,18.06,23.48347601937197,4.23,3,14.46,1,45.64,1,2.39,6.4,3.53,176.0
Ahmedabad,2015-05-27,45.49,2,118.12710293078136,3,4.26,13.73,1,17.1,23.48347601937197,4.26,3,12.85,1,71.85,2,2.5,5.96,3.36,167.0
Ahmedabad,2015-05-28,60.86,3,118.12710293078136,3,5.27,16.61,1,21.42,23.48347601937197,5.27,3,14.91,1,41.19,1,3.03,9.18,6.54,106.0
Ahmedabad,2015-05-29,51.93,2,118.12710293078136,3,13.71,17.87,1,31.64,23.48347601937197,13.71,4,15.33,1,12.88,1,6.32,19.17,10.57,231.0
Ahmedabad,2015-05-30,77.87,3,118.12710293078136,3,6.67,17.12,1,23.0,23.48347601937197,6.67,3,46.82,2,16.67,1,4.79,9.78,5.1,327.0
Ahmedabad,2015-05-31,57.59,2,118.12710293078136,3,5.6,15.47,1,20.42,23.48347601937197,5.6,3,41.68,2,25.51,1,2.64,6.3,3.08,174.0
Ahmedabad,2015-06-01,77.22,3,118.12710293078136,3,7.02,15.47,1,21.13,23.48347601937197,7.02,3,71.97,2,9.56,1,3.74,8.45,1.17,185.0
Ahmedabad,2015-06-02,45.29,2,118.12710293078136,3,7.25,12.74,1,19.66,23.48347601937197,7.25,3,18.64,1,6.32,1,2.73,6.99,0.76,179.0
Ahmedabad,2015-06-03,103.78,4,118.12710293078136,3,6.36,13.9,1,19.86,23.48347601937197,6.36,3,7.76,1,15.27,1,0.82,1.37,0.81,211.0
